Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,AmplitudeDeg,DirectionRadial,EyeLeft,EyeRight,VelocityDegps,Message
12:15:03:177,173.9279,1,RTdata,0.003 -0.030 -0.080,349.571 355.226 0.136,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:198,173.95,1,RTdata,0.003 -0.030 -0.080,349.570 355.226 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:219,173.9712,1,RTdata,0.003 -0.030 -0.080,349.570 355.226 0.136,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:241,173.9926,1,RTdata,0.003 -0.030 -0.080,349.571 355.225 0.136,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:278,174.0293,1,RTdata,0.003 -0.030 -0.080,349.570 355.225 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:299,174.0513,1,RTdata,0.003 -0.030 -0.080,349.570 355.225 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:322,174.0716,1,RTdata,0.003 -0.030 -0.080,349.569 355.225 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:360,174.1112,1,RTdata,0.003 -0.030 -0.080,349.571 355.225 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:383,174.134,1,RTdata,0.003 -0.030 -0.080,349.571 355.225 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:408,174.1565,1,RTdata,0.003 -0.030 -0.080,349.570 355.224 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:446,174.1953,1,RTdata,0.003 -0.030 -0.080,349.571 355.225 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:470,174.2189,1,RTdata,0.003 -0.030 -0.080,349.571 355.225 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:511,174.2621,1,RTdata,0.003 -0.030 -0.080,349.570 355.225 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:532,174.2842,1,RTdata,0.003 -0.030 -0.080,349.570 355.226 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:553,174.3053,1,RTdata,0.003 -0.030 -0.080,349.572 355.226 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:576,174.3263,1,RTdata,0.003 -0.030 -0.080,349.571 355.226 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:612,174.3617,1,RTdata,0.003 -0.030 -0.080,349.572 355.226 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:633,174.3851,1,RTdata,0.003 -0.030 -0.080,349.571 355.228 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:654,174.406,1,RTdata,0.003 -0.030 -0.080,349.571 355.227 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:694,174.4451,1,RTdata,0.003 -0.030 -0.080,349.572 355.227 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:716,174.4676,1,RTdata,0.003 -0.030 -0.080,349.572 355.227 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:741,174.489,1,RTdata,0.003 -0.030 -0.080,349.572 355.226 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:778,174.529,1,RTdata,0.003 -0.030 -0.080,349.572 355.225 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:802,174.5517,1,RTdata,0.003 -0.030 -0.080,349.571 355.224 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:824,174.5755,1,RTdata,0.003 -0.030 -0.080,349.571 355.224 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:862,174.6125,1,RTdata,0.003 -0.030 -0.080,349.571 355.224 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:885,174.6356,1,RTdata,0.003 -0.030 -0.080,349.571 355.223 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:910,174.6592,1,RTdata,0.003 -0.030 -0.080,349.570 355.223 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:945,174.6961,1,RTdata,0.003 -0.030 -0.080,349.571 355.224 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:966,174.7183,1,RTdata,0.003 -0.030 -0.080,349.570 355.223 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:03:986,174.7388,1,RTdata,0.003 -0.030 -0.080,349.570 355.222 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:009,174.7599,1,RTdata,0.003 -0.030 -0.080,349.571 355.222 0.136,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:046,174.7963,1,RTdata,0.003 -0.030 -0.080,349.571 355.221 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:068,174.8188,1,RTdata,0.003 -0.030 -0.080,349.571 355.221 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:089,174.8412,1,RTdata,0.003 -0.030 -0.080,349.569 355.222 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:129,174.8793,1,RTdata,0.003 -0.030 -0.080,349.570 355.221 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:150,174.9022,1,RTdata,0.003 -0.029 -0.080,349.570 355.221 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:175,174.924,1,RTdata,0.003 -0.030 -0.080,349.570 355.221 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:213,174.9636,1,RTdata,0.003 -0.030 -0.080,349.569 355.220 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:234,174.9857,1,RTdata,0.003 -0.030 -0.080,349.569 355.220 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:255,175.0068,1,RTdata,0.003 -0.030 -0.080,349.569 355.220 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:296,175.0467,1,RTdata,0.003 -0.030 -0.080,349.570 355.220 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:317,175.0691,1,RTdata,0.003 -0.030 -0.080,349.571 355.220 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:341,175.0898,1,RTdata,0.003 -0.029 -0.080,349.570 355.220 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:378,175.1298,1,RTdata,0.003 -0.030 -0.080,349.570 355.220 0.132,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:399,175.1511,1,RTdata,0.003 -0.029 -0.080,349.571 355.220 0.132,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:419,175.172,1,RTdata,0.003 -0.029 -0.080,349.569 355.219 0.132,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:442,175.1926,1,RTdata,0.003 -0.029 -0.080,349.570 355.220 0.132,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:480,175.231,1,RTdata,0.003 -0.029 -0.080,349.570 355.220 0.132,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:501,175.2533,1,RTdata,0.003 -0.029 -0.080,349.570 355.221 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:522,175.2744,1,RTdata,0.003 -0.029 -0.080,349.569 355.221 0.132,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:563,175.3134,1,RTdata,0.003 -0.030 -0.080,349.569 355.221 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:585,175.3361,1,RTdata,0.003 -0.030 -0.080,349.569 355.220 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:608,175.3579,1,RTdata,0.003 -0.030 -0.080,349.569 355.221 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:647,175.3968,1,RTdata,0.003 -0.030 -0.080,349.568 355.220 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:668,175.4196,1,RTdata,0.003 -0.030 -0.080,349.568 355.221 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:688,175.4404,1,RTdata,0.003 -0.030 -0.080,349.568 355.221 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:730,175.4803,1,RTdata,0.003 -0.030 -0.080,349.568 355.222 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:753,175.5031,1,RTdata,0.003 -0.030 -0.080,349.568 355.222 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:778,175.5258,1,RTdata,0.003 -0.030 -0.080,349.569 355.221 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:814,175.5643,1,RTdata,0.003 -0.030 -0.080,349.568 355.222 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:835,175.5865,1,RTdata,0.003 -0.030 -0.080,349.568 355.222 0.135,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:855,175.6077,1,RTdata,0.003 -0.030 -0.080,349.568 355.222 0.134,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:897,175.6473,1,RTdata,0.003 -0.029 -0.080,349.569 355.221 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:919,175.6705,1,RTdata,0.003 -0.029 -0.080,349.569 355.221 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:942,175.6924,1,RTdata,0.003 -0.029 -0.080,349.570 355.221 0.132,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:04:980,175.7309,1,RTdata,0.003 -0.029 -0.080,349.568 355.222 0.132,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.268,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:05:002,175.7529,1,RTdata,0.003 -0.029 -0.080,349.571 355.221 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
12:15:05:024,175.7746,1,RTdata,0.003 -0.029 -0.080,349.569 355.221 0.133,0.000 0.000 0.000,0,0,none,0.092 0.972 -0.269,-0.094 0.181 0.979,0.000 0.000 0.000,0.088 1.002 -0.189,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.000,0.000,0.000 0.000,0.000 0.000,0.000,
