Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,AmplitudeDeg,DirectionRadial,EyeLeft,EyeRight,VelocityDegps,Message,BlockNum,RoundNum,BlockType,CoinSetID
15:07:45:551,33.88192,0,RTdata,-4.212 0.289 -3.332,19.032 64.618 357.584,0.848 -0.338 0.407,1.0,1.0,fakeWallSouth,1.353 1.697 -4.261,-0.787 -0.326 -0.523,-0.781 -0.338 -0.524,0.316 1.249 -4.934,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,123.355 127.186,273.035 122.590,,,,,,4.0
15:07:45:584,33.91497,0,RTdata,-4.182 0.285 -3.324,18.615 62.514 357.058,0.811 -0.303 0.501,1.0,1.0,fakeWallSouth,1.324 1.693 -4.273,-0.770 -0.319 -0.553,-0.731 -0.303 -0.611,0.183 1.223 -5.186,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.244,171.838,125.474 123.205,279.711 129.697,62.31,,,,,4.0
15:07:45:617,33.94834,0,RTdata,-4.151 0.283 -3.316,18.217 59.733 356.191,0.720 -0.234 0.654,1.0,1.0,fakeWallSouth,1.295 1.691 -4.286,-0.744 -0.313 -0.591,-0.619 -0.234 -0.750,0.237 1.313 -5.654,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,15.398,157.509,128.984 113.645,294.530 152.638,162.717,,,,,4.0
15:07:45:651,33.98187,0,RTdata,-4.122 0.282 -3.310,17.882 56.660 354.943,0.663 -0.170 0.729,1.0,1.0,fakeWallSouth,1.267 1.690 -4.297,-0.712 -0.307 -0.631,-0.552 -0.170 -0.817,0.405 1.534 -5.983,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.203,202.478,133.518 107.284,302.579 171.780,43.041,,,,,4.0
15:07:45:684,34.0154,0,RTdata,-4.092 0.284 -3.304,17.600 53.619 353.766,0.644 -0.151 0.750,1.0,1.0,fakeWallSouth,1.238 1.692 -4.307,-0.679 -0.302 -0.669,-0.530 -0.151 -0.834,0.463 1.609 -6.063,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.266,193.48,133.623 104.332,303.635 171.247,15.52,,,,,4.0
15:07:45:717,34.04861,0,RTdata,-4.064 0.288 -3.298,17.471 50.993 352.657,0.643 -0.163 0.749,1.0,1.0,fakeWallSouth,1.211 1.696 -4.317,-0.648 -0.300 -0.700,-0.529 -0.163 -0.833,0.465 1.573 -6.031,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.233,188.151,132.709 104.016,303.497 165.090,4.851,,,,,4.0
15:07:45:751,34.08198,0,RTdata,-4.037 0.292 -3.292,17.348 49.077 351.494,0.644 -0.169 0.747,1.0,1.0,fakeWallSouth,1.185 1.700 -4.326,-0.624 -0.298 -0.722,-0.530 -0.169 -0.831,0.459 1.559 -6.016,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.161,172.818,130.013 103.548,301.158 160.706,2.852,,,,,4.0
15:07:45:785,34.11618,0,RTdata,-4.009 0.297 -3.285,17.001 48.021 350.826,0.644 -0.177 0.744,1.0,1.0,fakeWallSouth,1.158 1.705 -4.337,-0.612 -0.292 -0.735,-0.531 -0.177 -0.829,0.452 1.533 -6.007,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.101,7.487,129.837 103.751,300.476 158.203,24.386,,,,,4.0
15:07:45:818,34.14902,0,RTdata,-3.982 0.302 -3.279,16.729 47.872 350.678,0.672 -0.183 0.717,1.0,1.0,fakeWallSouth,1.133 1.710 -4.347,-0.611 -0.288 -0.737,-0.563 -0.183 -0.806,0.335 1.526 -5.924,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.992,20.562,127.200 108.422,295.160 149.737,59.77,,,,,4.0
15:07:45:851,34.1825,0,RTdata,-3.955 0.305 -3.271,16.847 48.419 351.108,0.672 -0.183 0.717,0.0,0.0,fakeWallSouth,1.107 1.713 -4.359,-0.618 -0.290 -0.731,-0.563 -0.183 -0.806,0.335 1.526 -5.924,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,125.800 126.579,274.824 131.759,,,,,,4.0
15:07:45:885,34.21576,0,RTdata,-3.928 0.307 -3.262,17.585 49.314 352.012,0.672 -0.183 0.717,0.0,0.0,fakeWallSouth,1.082 1.715 -4.371,-0.627 -0.302 -0.718,-0.563 -0.183 -0.806,0.335 1.526 -5.924,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,,,,4.0
15:07:45:918,34.24935,0,RTdata,-3.902 0.307 -3.253,18.958 50.356 353.027,0.672 -0.183 0.717,0.0,0.0,fakeWallSouth,1.057 1.715 -4.384,-0.635 -0.325 -0.701,-0.563 -0.183 -0.806,0.335 1.526 -5.924,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,0.000 0.000,,,,,,4.0
15:07:45:951,34.28215,0,RTdata,-3.876 0.305 -3.243,20.756 51.375 353.950,0.672 -0.183 0.717,0.0,0.0,fakeWallSouth,1.033 1.713 -4.397,-0.640 -0.354 -0.682,-0.563 -0.183 -0.806,0.335 1.526 -5.924,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,141.213 149.694,244.608 119.481,,,,,,4.0
15:07:45:985,34.31612,0,RTdata,-3.850 0.302 -3.232,22.855 52.369 354.799,0.672 -0.183 0.717,0.0,0.0,fakeWallSouth,1.009 1.710 -4.412,-0.642 -0.388 -0.661,-0.563 -0.183 -0.806,0.335 1.526 -5.924,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,124.698 146.335,254.043 115.472,,,,,,4.0
15:07:46:018,34.34948,0,RTdata,-3.826 0.297 -3.221,24.967 53.238 355.579,0.672 -0.183 0.717,0.0,0.0,fakeWallSouth,0.986 1.705 -4.427,-0.641 -0.422 -0.641,-0.563 -0.183 -0.806,0.335 1.526 -5.924,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,124.192 143.159,256.382 114.719,,,,,,4.0
15:07:46:052,34.38277,0,RTdata,-3.802 0.292 -3.208,26.855 54.006 356.354,0.672 -0.183 0.717,0.0,0.0,fakeWallSouth,0.965 1.700 -4.443,-0.639 -0.452 -0.622,-0.563 -0.183 -0.806,0.335 1.526 -5.924,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,122.738 140.811,259.294 114.715,,,,,,4.0
15:07:46:085,34.41607,0,RTdata,-3.778 0.286 -3.195,28.332 54.725 357.060,0.746 -0.544 0.384,0.0,0.0,fakeGround,0.943 1.694 -4.459,-0.639 -0.475 -0.606,-0.683 -0.544 -0.487,-0.090 0.894 -5.211,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,20.021,165.132,121.146 138.667,261.218 114.631,379.39,,,,,4.0
15:07:46:118,34.44903,0,RTdata,-3.755 0.281 -3.182,29.435 55.446 357.683,0.744 -0.549 0.381,1.0,1.0,fakeGround,0.922 1.689 -4.475,-0.639 -0.491 -0.591,-0.682 -0.549 -0.483,-0.063 0.910 -5.187,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,120.420 137.133,263.266 115.264,,,,,,4.0
15:07:46:152,34.48313,0,RTdata,-3.731 0.276 -3.167,30.267 56.272 358.266,0.742 -0.550 0.384,1.0,1.0,fakeGround,0.900 1.684 -4.493,-0.642 -0.504 -0.577,-0.679 -0.550 -0.486,0.030 0.985 -5.129,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.659,113.612,119.722 136.038,264.845 115.560,5.583,,,,,4.0
15:07:46:185,34.51617,0,RTdata,-3.708 0.272 -3.152,30.770 57.269 358.770,0.740 -0.556 0.379,1.0,1.0,fakeGround,0.879 1.680 -4.511,-0.649 -0.512 -0.563,-0.678 -0.556 -0.481,-0.007 0.953 -5.155,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,119.831 135.043,265.537 116.478,,,,,,4.0
15:07:46:204,34.53352,0,Event,,,,0.0,0.0,none,,,,,,,,,,,,,,Repositioned and ready to start block or round,1.0,1.0,collecting,4.0
15:07:46:219,34.55018,0,RTdata,-3.684 0.267 -3.136,30.882 58.688 359.200,0.746 -0.557 0.366,1.0,1.0,fakeGround,0.859 1.675 -4.531,-0.662 -0.513 -0.546,-0.686 -0.557 -0.469,-0.237 0.772 -5.308,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,120.402 133.629,265.200 117.640,,,1.0,1.0,collecting,4.0
15:07:46:252,34.58319,0,RTdata,-3.661 0.263 -3.120,30.593 60.553 359.559,0.760 -0.558 0.333,1.0,1.0,fakeGround,0.838 1.671 -4.550,-0.681 -0.509 -0.526,-0.705 -0.558 -0.438,-0.334 0.719 -5.315,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,120.385 135.376,263.152 117.541,,,1.0,1.0,collecting,4.0
15:07:46:286,34.61674,0,RTdata,-3.637 0.259 -3.104,30.232 62.950 359.896,0.807 -0.541 0.238,1.0,1.0,fakeGround,0.817 1.667 -4.569,-0.705 -0.504 -0.499,-0.764 -0.541 -0.351,-0.061 1.030 -4.999,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,116.081 143.154,260.148 113.213,,,1.0,1.0,collecting,4.0
15:07:46:319,34.64985,0,RTdata,-3.614 0.256 -3.088,30.028 65.600 0.219,0.801 -0.554 0.227,1.0,1.0,fakeGround,0.796 1.664 -4.588,-0.729 -0.500 -0.467,-0.761 -0.554 -0.339,-0.143 0.965 -5.038,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.829,208.316,119.027 139.804,260.891 115.165,24.899,,1.0,1.0,collecting,4.0
15:07:46:352,34.6835,0,RTdata,-3.591 0.256 -3.072,30.188 68.305 0.480,0.801 -0.560 0.214,1.0,1.0,fakeGround,0.775 1.664 -4.608,-0.749 -0.503 -0.431,-0.762 -0.560 -0.326,-0.358 0.820 -5.132,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.216,209.056,121.336 137.330,262.619 117.144,22.299,,1.0,1.0,collecting,4.0
15:07:46:385,34.71685,0,RTdata,-3.567 0.257 -3.055,30.847 70.761 0.746,0.790 -0.576 0.211,1.0,1.0,fakeGround,0.754 1.665 -4.627,-0.762 -0.513 -0.396,-0.752 -0.576 -0.321,-0.224 0.914 -5.076,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.707,210.108,123.927 134.773,263.926 119.498,24.093,,1.0,1.0,collecting,4.0
15:07:46:419,34.74987,0,RTdata,-3.545 0.259 -3.039,31.833 72.699 1.303,0.782 -0.588 0.205,1.0,1.0,fakeGround,0.734 1.667 -4.647,-0.767 -0.527 -0.366,-0.745 -0.588 -0.314,-0.278 0.874 -5.096,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,5.925,206.818,125.336 132.054,266.470 121.269,18.716,,1.0,1.0,collecting,4.0
15:07:46:452,34.78343,0,RTdata,-3.522 0.260 -3.024,32.790 74.091 1.961,0.776 -0.596 0.206,1.0,1.0,fakeGround,0.714 1.668 -4.665,-0.767 -0.542 -0.344,-0.738 -0.596 -0.315,-0.268 0.884 -5.098,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,6.799,203.03,125.835 129.744,268.145 122.300,14.011,,1.0,1.0,collecting,4.0
15:07:46:485,34.81685,0,RTdata,-3.499 0.261 -3.009,33.579 74.936 2.317,0.771 -0.604 0.200,1.0,1.0,fakeGround,0.693 1.669 -4.683,-0.765 -0.553 -0.329,-0.735 -0.604 -0.308,-0.211 0.932 -5.068,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,7.203,200.062,125.666 128.430,268.765 123.037,6.54,,1.0,1.0,collecting,4.0
15:07:46:553,34.88385,0,RTdata,-3.451 0.261 -2.983,35.156 75.636 1.990,0.758 -0.623 0.191,1.0,1.0,fakeGround,0.650 1.669 -4.716,-0.755 -0.576 -0.314,-0.723 -0.623 -0.298,-0.408 0.772 -5.150,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,125.533 127.106,269.142 123.326,,,1.0,1.0,collecting,4.0
15:07:46:586,34.91754,0,RTdata,-3.427 0.261 -2.972,36.289 75.840 1.472,0.747 -0.638 0.187,1.0,1.0,fakeGround,0.627 1.669 -4.730,-0.745 -0.592 -0.307,-0.712 -0.638 -0.292,-0.392 0.777 -5.147,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,125.325 126.833,269.161 123.088,,,1.0,1.0,collecting,4.0
15:07:46:619,34.95018,0,RTdata,-3.403 0.261 -2.964,37.716 76.089 0.828,0.738 -0.651 0.181,1.0,1.0,fakeGround,0.605 1.669 -4.742,-0.733 -0.612 -0.298,-0.704 -0.651 -0.284,-0.448 0.725 -5.168,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,124.601 126.385,270.547 123.239,,,1.0,1.0,collecting,4.0
15:07:46:653,34.9843,0,RTdata,-3.380 0.260 -2.955,39.205 76.348 0.076,0.733 -0.656 0.179,1.0,1.0,fakeGround,0.583 1.668 -4.753,-0.719 -0.632 -0.289,-0.700 -0.656 -0.282,-0.359 0.811 -5.134,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,123.279 126.167,272.592 123.425,,,1.0,1.0,collecting,4.0
15:07:46:686,35.01721,0,RTdata,-3.357 0.259 -2.949,40.215 76.492 359.423,0.726 -0.663 0.182,1.0,1.0,fakeGround,0.562 1.667 -4.763,-0.709 -0.646 -0.283,-0.693 -0.663 -0.284,-0.301 0.854 -5.117,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.35,118.65,122.247 125.800,274.282 123.921,10.498,,1.0,1.0,collecting,4.0
15:07:46:719,35.05082,0,RTdata,-3.335 0.259 -2.942,40.595 76.510 358.836,0.723 -0.667 0.180,1.0,1.0,fakeGround,0.540 1.667 -4.773,-0.705 -0.651 -0.281,-0.690 -0.667 -0.282,-0.438 0.722 -5.171,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,122.563 125.279,275.030 123.798,,,1.0,1.0,collecting,4.0
15:07:46:753,35.08409,0,RTdata,-3.312 0.259 -2.936,40.564 76.385 358.356,0.722 -0.668 0.182,1.0,1.0,fakeGround,0.519 1.667 -4.782,-0.705 -0.650 -0.283,-0.688 -0.668 -0.283,-0.431 0.738 -5.170,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,123.311 125.382,274.696 123.959,,,1.0,1.0,collecting,4.0
15:07:46:786,35.11765,0,RTdata,-3.289 0.258 -2.929,40.437 76.124 357.994,0.715 -0.676 0.181,1.0,1.0,fakeGround,0.497 1.666 -4.792,-0.705 -0.649 -0.286,-0.682 -0.676 -0.281,-0.401 0.767 -5.158,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,124.762 125.682,273.689 123.992,,,1.0,1.0,collecting,4.0
15:07:46:820,35.15096,0,RTdata,-3.265 0.257 -2.923,40.409 75.713 357.753,0.704 -0.685 0.189,1.0,1.0,fakeGround,0.474 1.665 -4.801,-0.703 -0.648 -0.291,-0.670 -0.685 -0.287,-0.306 0.861 -5.131,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,125.985 126.066,272.661 124.196,,,1.0,1.0,collecting,4.0
15:07:46:853,35.1842,0,RTdata,-3.240 0.254 -2.918,40.564 75.109 357.627,0.694 -0.694 0.190,1.0,1.0,fakeGround,0.450 1.662 -4.810,-0.699 -0.650 -0.298,-0.660 -0.694 -0.287,-0.401 0.766 -5.173,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,126.658 126.619,271.677 123.961,,,1.0,1.0,collecting,4.0
15:07:46:886,35.21791,0,RTdata,-3.215 0.251 -2.912,40.880 74.245 357.571,0.685 -0.704 0.190,1.0,1.0,fakeGround,0.426 1.659 -4.819,-0.691 -0.654 -0.307,-0.651 -0.704 -0.286,-0.547 0.612 -5.234,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,126.725 127.274,270.934 123.716,,,1.0,1.0,collecting,4.0
15:07:46:921,35.25155,0,RTdata,-3.188 0.248 -2.908,41.264 73.105 357.488,0.675 -0.711 0.199,1.0,1.0,fakeGround,0.400 1.656 -4.827,-0.681 -0.660 -0.319,-0.639 -0.711 -0.294,-0.544 0.615 -5.246,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,126.371 128.159,270.005 123.471,,,1.0,1.0,collecting,4.0
15:07:46:954,35.28516,0,RTdata,-3.162 0.244 -2.904,41.653 71.694 357.230,0.669 -0.714 0.208,1.0,1.0,fakeGround,0.375 1.652 -4.835,-0.669 -0.665 -0.334,-0.632 -0.714 -0.302,-0.461 0.717 -5.217,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,125.246 129.932,269.499 123.501,,,1.0,1.0,collecting,4.0
15:07:46:987,35.31827,0,RTdata,-3.136 0.241 -2.900,42.064 70.059 356.704,0.669 -0.714 0.208,0.0,0.0,fakeGround,0.350 1.649 -4.842,-0.655 -0.670 -0.350,-0.632 -0.714 -0.302,-0.461 0.717 -5.217,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,124.695 132.179,269.967 123.474,,,1.0,1.0,collecting,4.0
15:07:47:020,35.35164,0,RTdata,-3.110 0.237 -2.898,42.267 68.227 355.918,0.669 -0.714 0.208,0.0,0.0,fakeGround,0.324 1.645 -4.849,-0.641 -0.673 -0.370,-0.632 -0.714 -0.302,-0.461 0.717 -5.217,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,263.478 128.065,,,1.0,1.0,collecting,4.0
15:07:47:054,35.38481,0,RTdata,-3.083 0.234 -2.896,42.305 66.302 354.981,0.669 -0.714 0.208,0.0,0.0,fakeGround,0.298 1.642 -4.855,-0.628 -0.673 -0.391,-0.632 -0.714 -0.302,-0.461 0.717 -5.217,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,132.669 133.547,266.013 124.169,,,1.0,1.0,collecting,4.0
15:07:47:087,35.41824,0,RTdata,-3.056 0.233 -2.893,42.534 64.375 354.105,0.669 -0.714 0.208,0.0,0.0,fakeGround,0.272 1.641 -4.861,-0.612 -0.676 -0.410,-0.632 -0.714 -0.302,-0.461 0.717 -5.217,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,129.611 134.924,260.152 124.945,,,1.0,1.0,collecting,4.0
15:07:47:121,35.45186,0,RTdata,-3.029 0.233 -2.891,43.088 62.514 353.328,0.669 -0.714 0.208,0.0,0.0,fakeGround,0.245 1.641 -4.867,-0.593 -0.683 -0.426,-0.632 -0.714 -0.302,-0.461 0.717 -5.217,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,130.272 135.050,257.913 123.572,,,1.0,1.0,collecting,4.0
15:07:47:155,35.48514,0,RTdata,-3.003 0.235 -2.888,43.961 60.846 352.532,0.595 -0.766 0.241,0.0,0.0,fakeGround,0.220 1.643 -4.873,-0.572 -0.694 -0.437,-0.555 -0.766 -0.324,-0.461 0.717 -5.217,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,130.585 135.287,256.151 123.348,,,1.0,1.0,collecting,4.0
15:07:47:187,35.5186,0,RTdata,-2.978 0.236 -2.885,44.545 59.411 352.037,0.512 -0.815 0.270,1.0,1.0,fakeGround,0.196 1.644 -4.880,-0.555 -0.701 -0.447,-0.468 -0.815 -0.340,-0.333 0.730 -5.254,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,130.131 135.275,256.283 122.486,,,1.0,1.0,collecting,4.0
15:07:47:221,35.55178,0,RTdata,-2.954 0.238 -2.881,44.719 58.184 351.943,0.501 -0.820 0.277,1.0,1.0,fakeGround,0.173 1.646 -4.888,-0.544 -0.704 -0.457,-0.457 -0.820 -0.346,-0.354 0.694 -5.274,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,130.317 136.129,256.082 122.471,,,1.0,1.0,collecting,4.0
15:07:47:255,35.58603,0,RTdata,-2.931 0.239 -2.875,44.952 56.983 352.075,0.501 -0.820 0.277,0.0,0.0,fakeGround,0.150 1.647 -4.897,-0.532 -0.707 -0.466,-0.457 -0.820 -0.346,-0.354 0.694 -5.274,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,249.774 130.841,,,1.0,1.0,collecting,4.0
15:07:47:287,35.61845,0,RTdata,-2.909 0.238 -2.869,45.574 55.832 352.297,0.501 -0.820 0.277,0.0,0.0,fakeGround,0.130 1.646 -4.906,-0.517 -0.714 -0.472,-0.457 -0.820 -0.346,-0.354 0.694 -5.274,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,0.000 0.000,239.014 151.386,,,1.0,1.0,collecting,4.0
15:07:47:320,35.65153,0,RTdata,-2.889 0.238 -2.862,46.846 54.669 352.492,0.501 -0.820 0.277,0.0,0.0,fakeGround,0.111 1.646 -4.916,-0.496 -0.730 -0.471,-0.457 -0.820 -0.346,-0.354 0.694 -5.274,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,134.551 133.038,260.624 126.964,,,1.0,1.0,collecting,4.0
15:07:47:354,35.68515,0,RTdata,-2.870 0.236 -2.856,48.406 53.625 352.656,0.501 -0.820 0.277,0.0,0.0,fakeGround,0.092 1.644 -4.924,-0.473 -0.748 -0.466,-0.457 -0.820 -0.346,-0.354 0.694 -5.274,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,124.146 130.907,267.920 124.588,,,1.0,1.0,collecting,4.0
15:07:47:387,35.71883,0,RTdata,-2.851 0.235 -2.850,49.540 52.880 352.849,0.501 -0.820 0.277,0.0,0.0,fakeGround,0.075 1.643 -4.933,-0.456 -0.761 -0.462,-0.457 -0.820 -0.346,-0.354 0.694 -5.274,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,122.347 130.232,268.721 123.823,,,1.0,1.0,collecting,4.0
15:07:47:421,35.7522,0,RTdata,-2.834 0.235 -2.845,50.068 52.466 353.026,0.496 -0.811 0.312,0.0,0.0,fakeGround,0.058 1.643 -4.941,-0.448 -0.767 -0.460,-0.446 -0.811 -0.379,-0.354 0.694 -5.274,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,121.945 129.629,268.890 122.769,,,1.0,1.0,collecting,4.0
15:07:47:455,35.78593,0,RTdata,-2.816 0.235 -2.840,50.250 52.328 353.144,0.479 -0.802 0.357,1.0,1.0,fakeGround,0.042 1.643 -4.948,-0.445 -0.769 -0.459,-0.423 -0.802 -0.422,-0.519 0.573 -5.512,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,121.961 129.229,268.511 122.204,,,1.0,1.0,collecting,4.0
15:07:47:487,35.81871,0,RTdata,-2.799 0.235 -2.835,50.323 52.448 353.166,0.476 -0.805 0.355,1.0,1.0,fakeGround,0.026 1.643 -4.955,-0.445 -0.770 -0.457,-0.420 -0.805 -0.419,-0.521 0.583 -5.509,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.419,224.715,122.824 128.684,267.759 122.193,5.617,,1.0,1.0,collecting,4.0
15:07:47:522,35.85236,0,RTdata,-2.782 0.234 -2.831,50.432 52.823 353.128,0.468 -0.811 0.352,1.0,1.0,fakeGround,0.010 1.642 -4.962,-0.447 -0.771 -0.454,-0.413 -0.811 -0.415,-0.565 0.498 -5.553,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,123.570 128.376,267.025 122.277,,,1.0,1.0,collecting,4.0
15:07:47:556,35.88605,0,RTdata,-2.765 0.233 -2.826,50.583 53.474 353.091,0.468 -0.814 0.345,1.0,1.0,fakeGround,-0.007 1.641 -4.969,-0.451 -0.773 -0.447,-0.414 -0.814 -0.409,-0.613 0.429 -5.586,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,124.245 128.021,267.547 122.632,,,1.0,1.0,collecting,4.0
15:07:47:588,35.91894,0,RTdata,-2.749 0.233 -2.821,50.655 54.395 353.139,0.469 -0.816 0.339,1.0,1.0,fakeGround,-0.022 1.641 -4.976,-0.457 -0.773 -0.439,-0.415 -0.816 -0.402,-0.600 0.480 -5.556,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,124.450 127.805,267.911 123.003,,,1.0,1.0,collecting,4.0
