Timestamp,AppTime,GlobalBlock,Type,HeadPos,HeadRot(pitch yaw roll),EyeDirection,LeftEyeOpen,RightEyeOpen,EyeTarget,HeadPosAnchored,HeadForthAnchored,EyeDirectionAnchored,FixationPointAnchored,optiRbodyposA,optiRbodyposB,optiRbodyrotA,optiRbodyrotB,AmplitudeDeg,DirectionRadial,EyeLeft,EyeRight,VelocityDegps,Message,BlockNum,RoundNum,BlockType,CoinSetID
13:57:30:913,164.282,1,RTdata,-2.018 0.418 -1.618,26.485 44.062 355.478,0.636 -0.442 0.632,1.0,1.0,fakeWallSouth,-0.589 1.844 -5.517,-0.444 -0.446 -0.777,-0.461 -0.442 -0.770,-1.955 0.658 -7.658,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.469,322.65,109.514 138.402,261.574 130.823,13.284,,1.0,1.0,collecting,4.0
13:57:30:946,164.3155,1,RTdata,-2.022 0.420 -1.616,26.072 44.271 355.137,0.666 -0.391 0.635,1.0,1.0,fakeWallSouth,-0.585 1.846 -5.517,-0.449 -0.440 -0.778,-0.488 -0.391 -0.780,-2.087 0.945 -7.733,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.003,322.575,110.362 138.155,260.566 130.000,6.745,,1.0,1.0,collecting,4.0
13:57:30:979,164.3482,1,RTdata,-2.026 0.421 -1.615,25.747 44.528 354.841,0.666 -0.391 0.635,1.0,1.0,fakeWallSouth,-0.581 1.847 -5.517,-0.453 -0.434 -0.778,-0.488 -0.391 -0.780,-2.087 0.945 -7.733,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,111.027 137.833,259.657 129.038,,,1.0,1.0,collecting,4.0
13:57:31:013,164.3819,1,RTdata,-2.029 0.423 -1.614,25.495 44.780 354.513,0.666 -0.391 0.635,1.0,1.0,fakeWallSouth,-0.577 1.849 -5.517,-0.458 -0.430 -0.778,-0.488 -0.391 -0.780,-2.087 0.945 -7.733,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,111.505 137.774,259.140 128.844,,,1.0,1.0,collecting,4.0
13:57:31:047,164.4158,1,RTdata,-2.033 0.425 -1.614,25.175 45.046 354.065,0.666 -0.391 0.635,1.0,1.0,fakeWallSouth,-0.574 1.851 -5.516,-0.463 -0.425 -0.778,-0.488 -0.391 -0.780,-2.087 0.945 -7.733,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,111.763 137.844,258.676 128.864,,,1.0,1.0,collecting,4.0
13:57:31:080,164.4489,1,RTdata,-2.037 0.427 -1.615,24.719 45.277 353.582,0.674 -0.388 0.629,1.0,1.0,fakeWallSouth,-0.570 1.853 -5.515,-0.467 -0.418 -0.779,-0.497 -0.388 -0.776,-2.111 0.972 -7.702,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,112.544 137.635,258.204 128.972,,,1.0,1.0,collecting,4.0
13:57:31:113,164.4823,1,RTdata,-2.041 0.429 -1.616,24.182 45.402 353.126,0.641 -0.393 0.659,1.0,1.0,fakeWallSouth,-0.567 1.855 -5.513,-0.471 -0.410 -0.781,-0.458 -0.393 -0.797,-1.889 0.945 -7.813,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.492,226.079,120.746 134.562,255.292 135.087,104.77,,1.0,1.0,collecting,4.0
13:57:31:147,164.5157,1,RTdata,-2.044 0.431 -1.617,23.619 45.407 352.678,0.591 -0.392 0.705,1.0,1.0,fakeWallSouth,-0.563 1.857 -5.511,-0.473 -0.401 -0.785,-0.398 -0.392 -0.829,-1.540 0.878 -7.542,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,132.120 131.709,248.657 146.080,,,1.0,1.0,collecting,4.0
13:57:31:180,164.5495,1,RTdata,-2.048 0.432 -1.619,23.044 45.330 352.192,0.603 -0.378 0.702,1.0,1.0,fakeWallSouth,-0.560 1.859 -5.508,-0.474 -0.391 -0.789,-0.411 -0.378 -0.830,-1.526 0.953 -7.452,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.279,230.251,132.727 131.403,248.387 144.810,3.938,,1.0,1.0,collecting,4.0
13:57:31:213,164.5823,1,RTdata,-2.052 0.434 -1.621,22.535 45.175 351.738,0.604 -0.376 0.702,1.0,1.0,fakeWallSouth,-0.558 1.860 -5.505,-0.474 -0.383 -0.793,-0.412 -0.376 -0.830,-1.690 0.810 -7.776,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,133.494 130.894,247.501 143.994,,,1.0,1.0,collecting,4.0
13:57:31:247,164.616,1,RTdata,-2.055 0.434 -1.624,22.132 44.934 351.218,0.604 -0.372 0.704,1.0,1.0,fakeWallSouth,-0.555 1.861 -5.501,-0.472 -0.377 -0.797,-0.411 -0.372 -0.832,-1.505 0.996 -7.405,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,133.992 130.848,246.874 143.728,,,1.0,1.0,collecting,4.0
13:57:31:280,164.649,1,RTdata,-2.058 0.435 -1.628,21.944 44.539 350.846,0.600 -0.372 0.708,1.0,1.0,fakeWallSouth,-0.553 1.861 -5.497,-0.467 -0.374 -0.801,-0.406 -0.372 -0.835,-1.633 0.880 -7.685,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,134.488 130.769,246.427 142.918,,,1.0,1.0,collecting,4.0
13:57:31:313,164.6825,1,RTdata,-2.062 0.435 -1.631,21.841 43.939 350.743,0.613 -0.351 0.708,1.0,1.0,fakeWallSouth,-0.550 1.861 -5.492,-0.459 -0.372 -0.807,-0.419 -0.351 -0.837,-1.252 1.283 -6.867,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,134.091 131.118,246.523 142.141,,,1.0,1.0,collecting,4.0
13:57:31:347,164.7162,1,RTdata,-2.066 0.434 -1.635,21.698 43.328 350.438,0.613 -0.347 0.710,1.0,1.0,fakeWallSouth,-0.547 1.861 -5.488,-0.451 -0.370 -0.813,-0.418 -0.347 -0.840,-1.177 1.347 -6.726,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,133.166 131.348,246.205 141.075,,,1.0,1.0,collecting,4.0
13:57:31:380,164.7492,1,RTdata,-2.069 0.434 -1.638,21.738 42.852 349.925,0.590 -0.365 0.720,1.0,1.0,fakeWallSouth,-0.544 1.860 -5.485,-0.444 -0.370 -0.816,-0.394 -0.365 -0.843,-1.542 0.955 -7.581,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,132.326 131.746,246.053 140.550,,,1.0,1.0,collecting,4.0
13:57:31:414,164.7829,1,RTdata,-2.074 0.432 -1.640,22.394 42.287 349.679,0.533 -0.381 0.755,1.0,1.0,fakeWallSouth,-0.540 1.858 -5.481,-0.434 -0.381 -0.817,-0.330 -0.381 -0.863,-1.932 0.332 -9.028,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.744,199.053,139.130 125.968,248.373 149.564,109.422,,1.0,1.0,collecting,4.0
13:57:31:447,164.816,1,RTdata,-2.080 0.430 -1.642,23.509 41.641 349.617,0.489 -0.375 0.787,1.0,1.0,fakeWallSouth,-0.535 1.856 -5.478,-0.421 -0.399 -0.815,-0.279 -0.375 -0.884,-1.092 1.170 -7.173,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,140.770 122.271,251.933 157.343,,,1.0,1.0,collecting,4.0
13:57:31:481,164.8497,1,RTdata,-2.086 0.427 -1.643,24.839 41.120 349.614,0.471 -0.392 0.790,1.0,1.0,fakeWallSouth,-0.529 1.853 -5.476,-0.409 -0.420 -0.810,-0.262 -0.392 -0.882,-0.911 1.334 -6.713,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.223,93.867,137.916 121.405,254.465 155.973,19.237,,1.0,1.0,collecting,4.0
13:57:31:513,164.8827,1,RTdata,-2.093 0.423 -1.643,26.239 40.861 349.682,0.479 -0.390 0.787,1.0,1.0,fakeWallSouth,-0.523 1.850 -5.474,-0.401 -0.442 -0.802,-0.269 -0.390 -0.881,-1.052 1.145 -7.163,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.313,98.126,135.508 120.238,257.279 155.917,15.82,,1.0,1.0,collecting,4.0
13:57:31:547,164.9167,1,RTdata,-2.099 0.420 -1.643,27.794 40.854 349.914,0.461 -0.403 0.791,1.0,1.0,fakeWallSouth,-0.517 1.846 -5.472,-0.395 -0.466 -0.791,-0.251 -0.403 -0.880,-0.867 1.331 -6.678,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.241,101.448,133.574 118.999,260.683 156.611,12.118,,1.0,1.0,collecting,4.0
13:57:31:581,164.9499,1,RTdata,-2.106 0.417 -1.642,29.185 41.153 350.311,0.461 -0.402 0.791,1.0,1.0,fakeWallSouth,-0.511 1.844 -5.471,-0.394 -0.488 -0.779,-0.251 -0.402 -0.881,-0.854 1.328 -6.674,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.162,103.667,131.699 117.715,264.111 157.732,13.566,,1.0,1.0,collecting,4.0
13:57:31:615,164.9843,1,RTdata,-2.111 0.416 -1.641,30.204 41.918 350.964,0.482 -0.378 0.790,1.0,1.0,fakeWallSouth,-0.505 1.842 -5.471,-0.400 -0.503 -0.766,-0.272 -0.378 -0.885,-1.068 1.082 -7.345,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.839,107.966,130.651 116.199,266.798 159.562,11.084,,1.0,1.0,collecting,4.0
13:57:31:647,165.0168,1,RTdata,-2.115 0.415 -1.639,30.809 42.972 351.895,0.481 -0.384 0.788,1.0,1.0,fakeWallSouth,-0.501 1.841 -5.472,-0.412 -0.512 -0.754,-0.271 -0.384 -0.883,-0.946 1.211 -6.976,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,7.13,116.451,130.807 114.608,268.846 161.388,17.188,,1.0,1.0,collecting,4.0
13:57:31:682,165.0502,1,RTdata,-2.118 0.414 -1.637,31.313 44.448 352.805,0.483 -0.388 0.785,1.0,1.0,fakeWallSouth,-0.498 1.840 -5.473,-0.429 -0.520 -0.739,-0.274 -0.388 -0.880,-0.987 1.131 -7.139,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,7.922,123.492,131.606 112.741,270.032 164.107,19.069,,1.0,1.0,collecting,4.0
13:57:31:714,165.0834,1,RTdata,-2.120 0.413 -1.635,31.972 46.367 353.554,0.486 -0.391 0.781,1.0,1.0,fakeWallSouth,-0.495 1.839 -5.475,-0.450 -0.530 -0.719,-0.278 -0.391 -0.877,-0.943 1.183 -7.010,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.988,206.887,133.151 110.891,270.977 167.780,17.145,,1.0,1.0,collecting,4.0
13:57:31:748,165.1171,1,RTdata,-2.121 0.411 -1.632,32.725 48.765 354.545,0.566 -0.492 0.662,1.0,1.0,fakeWallSouth,-0.493 1.838 -5.478,-0.476 -0.541 -0.694,-0.385 -0.492 -0.781,-1.164 0.951 -6.950,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,132.955 123.988,254.220 153.527,,,1.0,1.0,collecting,4.0
13:57:31:782,165.1509,1,RTdata,-2.123 0.410 -1.628,33.359 51.220 356.024,0.583 -0.586 0.563,1.0,1.0,fakeWallSouth,-0.490 1.836 -5.480,-0.502 -0.550 -0.668,-0.426 -0.586 -0.690,-1.104 0.965 -6.550,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,139.549 133.781,238.050 149.281,,,1.0,1.0,collecting,4.0
13:57:31:816,165.1842,1,RTdata,-2.125 0.409 -1.625,33.587 53.387 357.561,0.594 -0.596 0.541,1.0,1.0,fakeWallSouth,-0.488 1.835 -5.483,-0.525 -0.553 -0.647,-0.442 -0.596 -0.671,-1.101 0.980 -6.476,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.931,216.47,141.275 132.306,237.828 149.596,25.094,,1.0,1.0,collecting,4.0
13:57:31:848,165.2172,1,RTdata,-2.125 0.409 -1.623,33.438 54.853 358.697,0.580 -0.611 0.539,1.0,1.0,fakeWallSouth,-0.487 1.835 -5.485,-0.542 -0.551 -0.634,-0.429 -0.611 -0.665,-1.397 0.493 -6.965,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.997,206.225,142.628 130.009,238.512 151.202,11.737,,1.0,1.0,collecting,4.0
13:57:31:882,165.2509,1,RTdata,-2.123 0.409 -1.624,33.144 55.679 358.987,0.592 -0.597 0.542,1.0,1.0,fakeWallSouth,-0.489 1.836 -5.485,-0.553 -0.547 -0.628,-0.440 -0.597 -0.671,-1.035 1.075 -6.343,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.547,207.436,143.578 129.053,237.559 151.664,7.342,,1.0,1.0,collecting,4.0
13:57:31:915,165.2839,1,RTdata,-2.119 0.410 -1.626,32.977 56.053 358.416,0.598 -0.600 0.532,1.0,1.0,fakeWallSouth,-0.494 1.836 -5.484,-0.559 -0.544 -0.626,-0.448 -0.600 -0.663,-1.245 0.814 -6.612,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,144.525 128.543,236.229 151.318,,,1.0,1.0,collecting,4.0
13:57:31:947,165.317,1,RTdata,-2.114 0.410 -1.630,33.167 56.157 357.266,0.599 -0.603 0.528,1.0,1.0,fakeWallSouth,-0.499 1.836 -5.481,-0.558 -0.547 -0.624,-0.450 -0.603 -0.659,-1.227 0.862 -6.554,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,144.548 128.737,235.631 150.249,,,1.0,1.0,collecting,4.0
13:57:31:982,165.3508,1,RTdata,-2.108 0.410 -1.636,33.567 55.983 355.632,0.600 -0.608 0.520,1.0,1.0,fakeWallSouth,-0.506 1.836 -5.477,-0.554 -0.553 -0.622,-0.453 -0.608 -0.652,-1.100 1.046 -6.333,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,143.619 129.806,235.709 148.240,,,1.0,1.0,collecting,4.0
13:57:32:014,165.3838,1,RTdata,-2.103 0.409 -1.641,33.779 55.799 353.852,0.615 -0.601 0.510,1.0,1.0,fakeWallSouth,-0.513 1.836 -5.473,-0.551 -0.556 -0.623,-0.470 -0.601 -0.647,-1.354 0.763 -6.631,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,0.421,27.778,142.357 130.510,236.149 146.343,12.616,,1.0,1.0,collecting,4.0
13:57:32:047,165.4171,1,RTdata,-2.098 0.409 -1.646,33.890 55.756 352.311,0.624 -0.595 0.506,1.0,1.0,fakeWallSouth,-0.519 1.836 -5.469,-0.549 -0.558 -0.622,-0.480 -0.595 -0.645,-1.431 0.703 -6.700,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,141.793 131.275,236.922 144.984,,,1.0,1.0,collecting,4.0
13:57:32:082,165.4509,1,RTdata,-2.093 0.410 -1.651,33.893 55.901 350.939,0.628 -0.596 0.501,1.0,1.0,fakeWallSouth,-0.525 1.836 -5.466,-0.551 -0.558 -0.621,-0.485 -0.596 -0.640,-1.416 0.733 -6.654,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,141.040 131.878,237.013 144.122,,,1.0,1.0,collecting,4.0
13:57:32:115,165.484,1,RTdata,-2.089 0.410 -1.656,33.757 56.126 349.919,0.629 -0.596 0.499,1.0,1.0,fakeWallSouth,-0.530 1.837 -5.462,-0.554 -0.556 -0.620,-0.486 -0.596 -0.639,-1.383 0.778 -6.596,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,140.948 132.087,237.293 143.629,,,1.0,1.0,collecting,4.0
13:57:32:148,165.5176,1,RTdata,-2.085 0.411 -1.660,33.358 56.426 349.422,0.669 -0.501 0.549,1.0,1.0,fakeWallSouth,-0.535 1.838 -5.459,-0.560 -0.550 -0.620,-0.513 -0.501 -0.697,-3.856 -1.486 -10.033,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,8.162,99.137,125.136 130.041,256.842 147.394,117.994,,1.0,1.0,collecting,4.0
13:57:32:182,165.5508,1,RTdata,-2.081 0.413 -1.664,32.815 56.805 349.151,0.698 -0.439 0.566,1.0,1.0,fakeWallSouth,-0.539 1.839 -5.456,-0.568 -0.542 -0.620,-0.537 -0.439 -0.721,-4.197 -0.716 -10.407,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.136,135.561,117.432 126.183,270.755 150.899,34.073,,1.0,1.0,collecting,4.0
13:57:32:215,165.5843,1,RTdata,-2.078 0.414 -1.669,32.254 57.144 349.057,0.708 -0.400 0.582,1.0,1.0,fakeWallSouth,-0.544 1.840 -5.453,-0.575 -0.534 -0.620,-0.542 -0.400 -0.739,-0.901 1.568 -5.953,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,1.903,179.815,119.907 124.020,268.630 149.562,17.467,,1.0,1.0,collecting,4.0
13:57:32:248,165.6175,1,RTdata,-2.074 0.415 -1.672,31.653 57.518 349.005,0.712 -0.394 0.582,1.0,1.0,fakeWallSouth,-0.549 1.841 -5.450,-0.583 -0.525 -0.620,-0.546 -0.394 -0.740,-0.778 1.670 -5.772,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.746,191.321,121.635 122.444,267.005 149.001,10.623,,1.0,1.0,collecting,4.0
13:57:32:282,165.6511,1,RTdata,-2.070 0.415 -1.676,31.238 57.833 349.090,0.710 -0.398 0.581,1.0,1.0,fakeWallSouth,-0.554 1.842 -5.447,-0.589 -0.519 -0.620,-0.545 -0.398 -0.738,-0.808 1.671 -5.746,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,3.554,198.322,123.383 121.141,265.750 149.081,13.592,,1.0,1.0,collecting,4.0
13:57:32:315,165.6843,1,RTdata,-2.066 0.416 -1.680,30.935 58.011 349.295,0.715 -0.393 0.578,1.0,1.0,fakeWallSouth,-0.558 1.842 -5.445,-0.593 -0.514 -0.620,-0.550 -0.393 -0.737,-0.819 1.677 -5.742,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,124.748 120.561,264.825 148.990,,,1.0,1.0,collecting,4.0
13:57:32:348,165.7182,1,RTdata,-2.062 0.416 -1.683,30.627 58.089 349.554,0.711 -0.398 0.580,1.0,1.0,fakeWallSouth,-0.563 1.842 -5.443,-0.595 -0.509 -0.621,-0.546 -0.398 -0.737,-2.128 0.686 -7.568,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,125.430 120.232,264.311 149.002,,,1.0,1.0,collecting,4.0
13:57:32:382,165.7515,1,RTdata,-2.058 0.415 -1.685,30.279 58.171 349.887,0.713 -0.393 0.580,1.0,1.0,fakeWallSouth,-0.567 1.842 -5.441,-0.598 -0.504 -0.623,-0.548 -0.393 -0.738,-2.138 0.698 -7.568,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,126.027 119.945,263.509 148.949,,,1.0,1.0,collecting,4.0
13:57:32:416,165.785,1,RTdata,-2.054 0.415 -1.687,29.933 58.271 350.225,0.712 -0.389 0.584,1.0,1.0,fakeWallSouth,-0.571 1.841 -5.440,-0.602 -0.499 -0.624,-0.546 -0.389 -0.742,-1.103 1.458 -6.169,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,126.737 119.843,262.508 148.781,,,1.0,1.0,collecting,4.0
13:57:32:449,165.8181,1,RTdata,-2.050 0.415 -1.688,29.643 58.403 350.609,0.712 -0.390 0.584,1.0,1.0,fakeWallSouth,-0.575 1.841 -5.440,-0.605 -0.495 -0.624,-0.546 -0.390 -0.741,-1.543 1.142 -6.762,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,127.182 119.845,261.981 148.807,,,1.0,1.0,collecting,4.0
13:57:32:483,165.8515,1,RTdata,-2.047 0.414 -1.688,29.402 58.502 350.910,0.707 -0.399 0.584,1.0,1.0,fakeWallSouth,-0.578 1.840 -5.441,-0.607 -0.491 -0.625,-0.540 -0.399 -0.741,-3.492 -0.331 -9.450,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,127.285 120.045,261.007 148.685,,,1.0,1.0,collecting,4.0
13:57:32:515,165.8849,1,RTdata,-2.045 0.414 -1.687,29.116 58.555 351.257,0.706 -0.398 0.585,1.0,1.0,fakeWallSouth,-0.580 1.840 -5.443,-0.610 -0.487 -0.626,-0.540 -0.398 -0.742,-2.081 0.721 -7.508,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,128.149 119.662,261.282 149.490,,,1.0,1.0,collecting,4.0
13:57:32:549,165.9184,1,RTdata,-2.043 0.414 -1.684,28.764 58.604 351.502,0.733 -0.316 0.602,1.0,1.0,fakeWallSouth,-0.582 1.840 -5.446,-0.612 -0.481 -0.627,-0.561 -0.316 -0.765,-2.162 0.939 -7.600,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,4.325,128.463,122.046 119.777,270.805 154.024,55.601,,1.0,1.0,collecting,4.0
13:57:32:583,165.9518,1,RTdata,-2.041 0.415 -1.681,28.555 58.580 351.655,0.717 -0.342 0.608,1.0,1.0,fakeWallSouth,-0.583 1.841 -5.450,-0.613 -0.478 -0.629,-0.545 -0.342 -0.766,-2.677 0.517 -8.390,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.333,84.598,122.508 118.910,269.357 152.693,3.533,,1.0,1.0,collecting,4.0
13:57:32:616,165.9852,1,RTdata,-2.040 0.415 -1.677,28.503 58.427 351.882,0.724 -0.333 0.604,1.0,1.0,fakeWallSouth,-0.583 1.841 -5.454,-0.612 -0.477 -0.631,-0.552 -0.333 -0.764,-2.429 0.733 -7.988,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,123.539 118.531,269.055 151.747,,,1.0,1.0,collecting,4.0
13:57:32:648,166.0181,1,RTdata,-2.040 0.415 -1.673,28.509 58.135 352.317,0.716 -0.340 0.609,1.0,1.0,fakeWallSouth,-0.582 1.842 -5.458,-0.608 -0.477 -0.634,-0.544 -0.340 -0.768,-0.714 1.763 -5.638,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,123.472 118.598,269.017 150.896,,,1.0,1.0,collecting,4.0
13:57:32:682,166.0517,1,RTdata,-2.040 0.416 -1.669,28.399 57.781 352.803,0.716 -0.339 0.610,1.0,1.0,fakeWallSouth,-0.581 1.842 -5.462,-0.605 -0.476 -0.638,-0.543 -0.339 -0.768,-0.597 1.834 -5.480,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,122.719 119.166,268.446 149.764,,,1.0,1.0,collecting,4.0
13:57:32:716,166.0857,1,RTdata,-2.040 0.417 -1.664,28.165 57.411 353.249,0.714 -0.342 0.611,1.0,1.0,fakeWallSouth,-0.580 1.843 -5.466,-0.602 -0.472 -0.644,-0.541 -0.342 -0.768,-0.754 1.734 -5.706,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,122.378 119.612,267.930 148.340,,,1.0,1.0,collecting,4.0
13:57:32:749,166.1185,1,RTdata,-2.040 0.417 -1.660,27.881 57.002 353.709,0.716 -0.341 0.609,1.0,1.0,fakeWallSouth,-0.578 1.843 -5.470,-0.599 -0.468 -0.650,-0.543 -0.341 -0.767,-5.717 -1.383 -12.611,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,122.286 120.268,267.102 146.979,,,1.0,1.0,collecting,4.0
13:57:32:783,166.1523,1,RTdata,-2.040 0.417 -1.655,27.623 56.437 354.129,0.713 -0.344 0.611,1.0,1.0,fakeWallSouth,-0.577 1.844 -5.475,-0.594 -0.464 -0.657,-0.539 -0.344 -0.769,-5.687 -1.397 -12.611,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,121.905 121.108,266.035 145.624,,,1.0,1.0,collecting,4.0
13:57:32:817,166.1857,1,RTdata,-2.041 0.417 -1.651,27.435 55.788 354.398,0.718 -0.332 0.612,1.0,1.0,fakeWallSouth,-0.575 1.844 -5.479,-0.588 -0.461 -0.665,-0.544 -0.332 -0.770,-5.740 -1.283 -12.625,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,,,121.205 122.099,264.985 144.161,,,1.0,1.0,collecting,4.0
13:57:32:850,166.2188,1,RTdata,-2.041 0.417 -1.646,27.294 55.122 354.558,0.700 -0.355 0.620,1.0,1.0,fakeWallSouth,-0.574 1.844 -5.483,-0.581 -0.459 -0.673,-0.525 -0.355 -0.774,-5.586 -1.337 -12.706,2.910 0.000 1.740,2.910 0.000 1.740,0.000 0.000 0.000 1.000,0.000 0.000 0.000 1.000,2.809,228.073,127.078 119.376,264.397 149.234,84.277,,1.0,1.0,collecting,4.0
